,Unnamed: 0,brewery_id,city,country,lat,lng,location,state
3143,3143,4632,Longmont,,40.1672068,-105.1019275,Longmont,
3144,3144,4634,Dayton,,39.7589478,-84.1916069,Dayton,
3145,3145,4635,Covington,US,40.1172727,-84.3538367,"Covington, OH, US",OH
3146,3146,4636,Troy,US,40.0394982,-84.20327669999999,"Troy, OH, US",OH
3147,3147,4638,Lemesos,,34.6786322,33.0413055,Lemesos,
3148,3148,4639,Laguna Niguel,,33.5236744,-117.7149438,Laguna Niguel,
3149,3149,4640,Irvine,,33.6845673,-117.8265049,Irvine,
3150,3150,4641,Columbus,,39.9611755,-82.9987942,Columbus,
3151,3151,4642,Matawan,,40.41482999999999,-74.2295891,Matawan,
3152,3152,4643,Saint Louis,,38.6270025,-90.1994042,Saint Louis,
3153,3153,4644,Saint Louis,,38.6270025,-90.1994042,Saint Louis,
3154,3154,4645,,,,,,
3155,3155,4647,Columbus,,39.9611755,-82.9987942,Columbus,
3156,3156,4650,Bethel,US,44.4044586,-70.7898806,"Bethel, ME, US",ME
3157,3157,4651,Caulcott,,51.914102,-1.261246,Caulcott,
3158,3158,4652,Columbus,,39.9611755,-82.9987942,Columbus,
3159,3159,4653,Chicago,,41.8781136,-87.6297982,Chicago,
3160,3160,4654,Huddersfield,,53.645792,-1.785035,Huddersfield,
3161,3161,4655,Huddersfield,,53.645792,-1.785035,Huddersfield,
3162,3162,4656,Columbus,,39.9611755,-82.9987942,Columbus,
3163,3163,4657,Columbus,,39.9611755,-82.9987942,Columbus,
3164,3164,4658,Columbus,,39.9611755,-82.9987942,Columbus,
3165,3165,4659,Saint Louis,,38.6270025,-90.1994042,Saint Louis,
3166,3166,4660,"Bretton, Nr. Buxton",GB2,53.259082,-1.91483,"Bretton, Nr. Buxton, GB2",
3167,3167,4661,"Litton, Nr. Buxton",GB2,53.2551495,-1.8920294,"Litton, Nr. Buxton, GB2",
3168,3168,4662,"Wardlow, Nr. Buxton",GB2,53.259082,-1.91483,"Wardlow, Nr. Buxton, GB2",
3169,3169,4665,Chula Vista,,32.6400541,-117.0841955,Chula Vista,
3170,3170,4667,Healesville,,-37.6540738,145.5168476,Healesville,
3171,3171,4669,Hope Island,,16.9666775,82.3533266,Hope Island,
3172,3172,4670,Rosebery,,-33.9221918,151.201678,Rosebery,
3173,3173,4671,Lakewood,,39.7047095,-105.0813734,Lakewood,
3174,3174,4672,Saint Augustine,US,29.8921835,-81.3139313,"Saint Augustine, FL, US",FL
3175,3175,4675,,,,,,
3176,3176,4678,San Antonio,,29.4251905,-98.4945922,San Antonio,
3177,3177,4679,München,,48.1351253,11.5819806,München,
3178,3178,4680,Teisendorf,,47.8497803,12.81915,Teisendorf,
3179,3179,4683,Saint Louis,,38.6270025,-90.1994042,Saint Louis,
3180,3180,4686,München,,48.1351253,11.5819806,München,
3181,3181,4688,,,,,,
3182,3182,4689,Milwaukee,,43.0389025,-87.9064736,Milwaukee,
3183,3183,4695,Mesa,,33.4151843,-111.8314724,Mesa,
3184,3184,4697,Baltimore,,39.2903848,-76.6121893,Baltimore,
3185,3185,4698,Moreno Valley,,33.9424658,-117.2296717,Moreno Valley,
3186,3186,4699,Providence,,41.8239891,-71.4128343,Providence,
3187,3187,4702,Erie,,42.12922409999999,-80.085059,Erie,
3188,3188,4703,South Easton,,42.0467781,-71.0806659,South Easton,
3189,3189,4704,Hastings,,50.854259,0.573453,Hastings,
3190,3190,4705,Omaha,,41.2565369,-95.9345034,Omaha,
3191,3191,4706,Oklahoma City,,35.4675602,-97.5164276,Oklahoma City,
3192,3192,4708,Sioux Falls,,43.5460223,-96.731265,Sioux Falls,
3193,3193,4709,Moscow,,55.755826,37.6173,Moscow,
3194,3194,4710,,,,,,
3195,3195,4711,Ojai,,34.4480495,-119.242889,Ojai,
3196,3196,4712,Santa Barbara,,34.4208305,-119.6981901,Santa Barbara,
3197,3197,4715,Escondido,,33.1192068,-117.086421,Escondido,
3198,3198,4723,Ames,,42.0307812,-93.6319131,Ames,
3199,3199,4727,Tulsa,,36.1539816,-95.992775,Tulsa,
3200,3200,4728,,,,,,
3201,3201,4729,Fort Myers,,26.640628,-81.8723084,Fort Myers,
3202,3202,4733,,,,,,
3203,3203,4736,Chicago,,41.8781136,-87.6297982,Chicago,
3204,3204,4737,Cincinnati,,39.1031182,-84.5120196,Cincinnati,
3205,3205,4738,Denver,,39.7392358,-104.990251,Denver,
3206,3206,4739,Winter Park,,39.8916537,-105.7630624,Winter Park,
3207,3207,4740,Temecula,,33.4934243,-117.1488156,Temecula,
3208,3208,4741,Glen Allen,,37.665978,-77.5063739,Glen Allen,
3209,3209,4742,Ukiah,,39.1501709,-123.2077831,Ukiah,
3210,3210,4744,North Little Rock,,34.756104,-92.2677497,North Little Rock,
3211,3211,4745,Fayetteville,,35.0523673,-78.8783774,Fayetteville,
3212,3212,4747,Antelope,US,38.7166871,-121.3644216,"Antelope, CA, US",CA
3213,3213,4748,Akureyri,,65.6825509,-18.0906858,Akureyri,
3214,3214,4749,Allentown,,40.6022939,-75.4714098,Allentown,
3215,3215,4750,Gibson City,,40.46531179999999,-88.3758875,Gibson City,
3216,3216,4751,Rehoboth Beach,,38.7209454,-75.0760137,Rehoboth Beach,
3217,3217,4752,Las Vegas,,36.171563,-115.1391009,Las Vegas,
3218,3218,4753,Washington,,38.9071923,-77.0368707,Washington,
3219,3219,4756,Montréal,,45.5018869,-73.5673919,Montréal,
3220,3220,4757,Montréal,,45.5018869,-73.5673919,Montréal,
3221,3221,4758,Montréal,,45.5018869,-73.5673919,Montréal,
3222,3222,4759,,,,,,
3223,3223,4760,Quebec,,46.8130816,-71.2074596,Quebec,
3224,3224,4761,,,,,,
3225,3225,4762,Toronto,,43.653226,-79.3831843,Toronto,
3226,3226,4763,Oklahoma City,,35.4675602,-97.5164276,Oklahoma City,
3227,3227,4764,St-Hubert,CA,45.5037477,-73.4291716,"St-Hubert, QC, CA",QC
3228,3228,4765,Oklahoma City,,35.4675602,-97.5164276,Oklahoma City,
3229,3229,4767,Boonville,,38.9736392,-92.7432418,Boonville,
3230,3230,4769,New York,,40.7127753,-74.0059728,New York,
3231,3231,4770,,,,,,
3232,3232,4772,Burlington,,48.4756621,-122.3254375,"Burlington, WA",
3233,3233,4774,Biloxi,,30.3960318,-88.8853078,Biloxi,
3234,3234,4775,,,,,,
3235,3235,4779,New York,,40.7127753,-74.0059728,New York,
3236,3236,4781,Woodland Hills,,34.165357,-118.6089752,Woodland Hills,
3237,3237,4782,Greenfield,US,42.587915,-72.5994104,"Greenfield, MA, US",MA
3238,3238,4783,Hingham,,42.2418172,-70.889759,Hingham,
3239,3239,4784,,,,,,
3240,3240,4785,Hokkaido Abashiri-shi,,44.0206059,144.2734837,Hokkaido Abashiri-shi,
3241,3241,4788,Zell am Ziller,,47.2333597,11.8818949,Zell am Ziller,
3242,3242,4789,,,,,,
3243,3243,4791,Ayia Napa,,34.9887366,34.0002782,Ayia Napa,
3244,3244,4792,,,,,,
3245,3245,4793,Lemesos,,34.6786322,33.0413055,Lemesos,
3246,3246,4794,Waco,,31.549333,-97.1466695,Waco,
3247,3247,4798,,,,,,
3248,3248,4799,,,,,,
3249,3249,4800,,,,,,
3250,3250,4801,,,,,,
3251,3251,4803,Philadelphia,,39.9525839,-75.1652215,Philadelphia,
3252,3252,4805,Chapeltown,,53.8152222,-1.5321797,Chapeltown,
3253,3253,4807,"Heckmondwike, Nr. Dewsbury",GB2,53.706976,-1.670679,"Heckmondwike, Nr. Dewsbury, GB2",
3254,3254,4808,Skipton,,53.9628495,-2.0162787,Skipton,
3255,3255,4812,"Diggle, Nr. Oldham",GB2,53.57185699999999,-1.992295,"Diggle, Nr. Oldham, GB2",
3256,3256,4814,Minneapolis,,44.977753,-93.2650108,Minneapolis,
3257,3257,4815,Minneapolis,,44.977753,-93.2650108,Minneapolis,
3258,3258,4816,"Uppermill, Nr. Oldham",GB2,53.551691,-2.008277,"Uppermill, Nr. Oldham, GB2",
3259,3259,4817,"Uppermill, Nr. Oldham",GB2,53.551691,-2.008277,"Uppermill, Nr. Oldham, GB2",
3260,3260,4818,Zwönitz,,50.6320683,12.8095151,Zwönitz,
3261,3261,4819,Richmond,,51.46131099999999,-0.303742,Richmond,
3262,3262,4820,Florence,,43.7695604,11.2558136,Florence,
3263,3263,4821,Oxford,,51.7520209,-1.2577263,Oxford,
3264,3264,4822,,,,,,
3265,3265,4823,,,,,,
3266,3266,4824,Zonnebeke,,50.87572369999999,3.0018193,Zonnebeke,
3267,3267,4825,Brighton,,40.60384,-111.5821429,Brighton,
3268,3268,4826,Warszawa,,52.2296756,21.0122287,Warszawa,
3269,3269,4829,Arlington,,32.735687,-97.1080656,Arlington,
3270,3270,4831,Hagerstown,,39.6417629,-77.7199932,Hagerstown,
3271,3271,4834,Manitowoc,,44.0886059,-87.657584,Manitowoc,
3272,3272,4835,Superior,US,46.7207737,-92.10407959999999,"Superior, WI, US",WI
3273,3273,4836,Everett,,47.9789848,-122.2020794,Everett,
3274,3274,4838,Bangor,,44.8016128,-68.7712257,Bangor,
3275,3275,4839,Falls Church,,38.88233400000001,-77.1710914,Falls Church,
3276,3276,4840,Arlington,,32.735687,-97.1080656,Arlington,
3277,3277,4843,,,,,,
3278,3278,4844,Lefkosa,,35.1855659,33.38227639999999,Lefkosa,
3279,3279,4845,Boardman,US,41.0242256,-80.6628528,"Boardman, OH, US",OH
3280,3280,4846,Amsterdam,,52.3675734,4.9041389,Amsterdam,
3281,3281,4848,Wilkes-Barre,,41.2459149,-75.8813075,Wilkes-Barre,
3282,3282,4849,Wilkes-Barre,,41.2459149,-75.8813075,Wilkes-Barre,
3283,3283,4850,Seattle,,47.6061389,-122.3328481,Seattle,
3284,3284,4853,Moscow,,55.755826,37.6173,Moscow,
3285,3285,4854,St. Petersburg,,59.9310584,30.3609097,St. Petersburg,
3286,3286,4856,Kent,,51.2787075,0.5217254000000001,Kent,
3287,3287,4857,Austin,,30.267153,-97.7430608,Austin,
3288,3288,4858,Austin,,30.267153,-97.7430608,Austin,
3289,3289,4859,Clear Lake,,39.05819049999999,-122.831015,Clear Lake,
3290,3290,4861,Frankenmuth,,43.331691,-83.7380194,Frankenmuth,
3291,3291,4864,,,,,,
3292,3292,4865,Dunedin,,-45.8795455,170.5005957,Dunedin,
3293,3293,4866,Columbus,,39.9611755,-82.9987942,Columbus,
3294,3294,4867,Albuquerque,,35.0843859,-106.650422,Albuquerque,
3295,3295,4869,Roseburg,,43.216505,-123.3417381,Roseburg,
3296,3296,4870,Brewster,,41.7600902,-70.0827905,Brewster,
3297,3297,4871,McHenry,,42.333355,-88.2667534,McHenry,
3298,3298,4872,McHenry,,42.333355,-88.2667534,McHenry,
3299,3299,4875,Charlottesville,,38.0293059,-78.4766781,Charlottesville,
3300,3300,4876,Portland,,45.515232,-122.6783853,Portland,
3301,3301,4878,,,,,,
3302,3302,4879,Lancaster,,54.0449072,-2.7993467,Lancaster,
3303,3303,4880,San Francisco,,37.7749295,-122.4194155,San Francisco,
3304,3304,4881,Minneapolis,,44.977753,-93.2650108,Minneapolis,
3305,3305,4882,Nashua,,42.7653662,-71.467566,Nashua,
3306,3306,4883,Hilliard,,40.0333961,-83.1582451,Hilliard,
3307,3307,4884,Schwelm,,51.2882674,7.291086,Schwelm,
3308,3308,4885,Pittsburgh,,40.44062479999999,-79.9958864,Pittsburgh,
3309,3309,4886,Wood Ridge,,40.8456555,-74.0879195,Wood Ridge,
3310,3310,4887,Halifax,GB,44.6475811,-63.5727683,"Halifax, GB2, GB",GB2
3311,3311,4888,Dent,GB,54.27772539999999,-2.4544505,"Dent, GB2, GB",GB2
3312,3312,4890,London,,51.5072178,-0.1275862,London,
3313,3313,4892,"Dent, Sedbergh",GB2,54.27772539999999,-2.4544505,"Dent, Sedbergh, GB2",
3314,3314,4894,Akron,,41.0814447,-81.5190053,Akron,
3315,3315,4895,,,,,,
3316,3316,4898,Alresford,,51.0856236,-1.1655575,Alresford,
3317,3317,4901,Santa Cruz,,36.9741171,-122.0307963,Santa Cruz,
3318,3318,4902,Johnstown,,40.32674069999999,-78.9219698,Johnstown,
3319,3319,4903,,,,,,
3320,3320,4904,Vestavia,,33.4487183,-86.7877668,Vestavia,
3321,3321,4905,Charlotte,,35.2270869,-80.8431267,Charlotte,
3322,3322,4907,Blowing Rock,,36.135129,-81.6776059,Blowing Rock,
3323,3323,4909,Leipzig,,51.3396955,12.3730747,Leipzig,
3324,3324,4910,Turnhout,,51.3216509,4.9375577,Turnhout,
3325,3325,4912,,,,,,
3326,3326,4913,Richmond,,51.46131099999999,-0.303742,Richmond,
3327,3327,4914,Moscow,,55.755826,37.6173,Moscow,
3328,3328,4915,,,,,,
3329,3329,4916,Big Bear Lake,,34.2438963,-116.9114215,Big Bear Lake,
3330,3330,4923,Greensboro,,36.0726354,-79.7919754,Greensboro,
3331,3331,4924,Moscow,,55.755826,37.6173,Moscow,
3332,3332,4926,Santa Cruz,,36.9741171,-122.0307963,Santa Cruz,
3333,3333,4930,Joplin,US,37.08422710000001,-94.51328099999999,"Joplin, MO, US",MO
3334,3334,4932,Nipomo,,35.0427547,-120.4759986,Nipomo,
3335,3335,4933,Roseville,,38.7521235,-121.2880059,Roseville,
3336,3336,4935,Votkinsk,,57.0495186,54.0163889,Votkinsk,
3337,3337,4936,Kazan,,55.7878944,49.12332929999999,Kazan,
3338,3338,4939,,,,,,
3339,3339,4940,Charlottesville,,38.0293059,-78.4766781,Charlottesville,
3340,3340,4941,Raleigh,,35.7795897,-78.6381787,Raleigh,
3341,3341,4943,Novosibirsk,,54.9832693,82.8963831,Novosibirsk,
3342,3342,4944,,,,,,
3343,3343,4945,Lancaster,,54.0449072,-2.7993467,Lancaster,
3344,3344,4946,Asheville,,35.5950581,-82.5514869,Asheville,
3345,3345,4947,Charlottesville,,38.0293059,-78.4766781,Charlottesville,
3346,3346,4948,Riverside,US,33.9806005,-117.3754942,"Riverside, CA, US",CA
3347,3347,4950,San Carlos,,37.5071591,-122.2605222,San Carlos,
3348,3348,4954,Bogota,,4.710988599999999,-74.072092,Bogota,
3349,3349,4955,Bogota,,4.710988599999999,-74.072092,Bogota,
3350,3350,4956,,,,,,
3351,3351,4958,,,,,,
3352,3352,4960,,,,,,
3353,3353,4962,,,,,,
3354,3354,4963,,,,,,
3355,3355,4964,,,,,,
3356,3356,4967,Beersel,,50.7670513,4.3080603,Beersel,
3357,3357,4969,Watou,,50.8588172,2.6206457,Watou,
3358,3358,4973,Kanagawa-ken Kamakura-shi,,35.3192128,139.5466731,Kanagawa-ken Kamakura-shi,
3359,3359,4974,Iwate-ken Ichinoseki-shi,,38.934703,141.1268764,Iwate-ken Ichinoseki-shi,
3360,3360,4976,Seattle,,47.6061389,-122.3328481,Seattle,
3361,3361,4977,Monroe,US,47.8553772,-121.9709579,"Monroe, WA, US",WA
3362,3362,4978,Seattle,,47.6061389,-122.3328481,Seattle,
3363,3363,4981,Everett,,47.9789848,-122.2020794,Everett,
3364,3364,4982,Tukwila,,47.4748399,-122.2726248,Tukwila,
3365,3365,4984,Chelan,,47.8408323,-120.0168079,Chelan,
3366,3366,4985,,,,,,
3367,3367,4986,,,,,,
3368,3368,4988,Seattle,,47.6061389,-122.3328481,Seattle,
3369,3369,4989,Seattle,,47.6061389,-122.3328481,Seattle,
3370,3370,4990,Seattle,,47.6061389,-122.3328481,Seattle,
3371,3371,4991,Saint Paul,US,44.9537029,-93.0899578,"Saint Paul, MN, US",MN
3372,3372,4992,Melle,BE,,,"Melle, BE",
3373,3373,4993,Brussels,,50.8476424,4.3571696,Brussels,
3374,3374,4995,Brussels,,50.8476424,4.3571696,Brussels,
3375,3375,4996,Brussels,,50.8476424,4.3571696,Brussels,
3376,3376,4997,Brussels,,50.8476424,4.3571696,Brussels,
3377,3377,4999,Brussels,,50.8476424,4.3571696,Brussels,
3378,3378,5000,Melbourne,,-37.8136276,144.9630576,Melbourne,
3379,3379,5001,Ålesund,,62.47222840000001,6.149482,Ålesund,
3380,3380,5004,Hussein Dey,,36.7406167,3.0961917,Hussein Dey,
3381,3381,5005,Maison-Carree,,43.8381909,4.3561146,Maison-Carree,
3382,3382,5007,Reghaia,,36.7386643,3.34255,Reghaia,
3383,3383,5008,Skida,DZ,,,"Skida, DZ",
3384,3384,5009,Buenos Aires,,-34.6036844,-58.3815591,Buenos Aires,
3385,3385,5010,Buenos Aires,,-34.6036844,-58.3815591,Buenos Aires,
3386,3386,5020,Aparan,,40.5922068,44.3574379,Aparan,
3387,3387,5021,Erevan,,40.1872023,44.515209,Erevan,
3388,3388,5024,Oranjestad,,12.5227171,-70.0352618,Oranjestad,
3389,3389,5026,Clayton,US,38.6425518,-90.32372629999999,"Clayton, MO, US",MO
3390,3390,5027,Everett,,47.9789848,-122.2020794,Everett,
3391,3391,5032,,,,,,
3392,3392,5033,,,,,,
3393,3393,5034,,,,,,
3394,3394,5037,Tokyo-to Tokyo-shi,,35.6764225,139.650027,Tokyo-to Tokyo-shi,
3395,3395,5043,Redmond,,47.6739881,-122.121512,Redmond,
3396,3396,5044,Columbus,,39.9611755,-82.9987942,Columbus,
3397,3397,5045,Woodinville,,47.7542651,-122.1634582,Woodinville,
3398,3398,5046,Niigata,,37.9161244,139.0363708,Niigata,
3399,3399,5047,Nagano-ken Komagane-shi,,35.728854,137.9340239,Nagano-ken Komagane-shi,
3400,3400,5048,Yamanashi-ken Minamitsuru-gun,,35.4685985,138.739224,Yamanashi-ken Minamitsuru-gun,
3401,3401,5049,Bristol,,51.454513,-2.58791,Bristol,
3402,3402,5050,"Narborough, Leicester",GB2,52.5735743,-1.208212,"Narborough, Leicester, GB2",
3403,3403,5051,Unna,,51.5410778,7.687836,Unna,
3404,3404,5053,Charlotte,,35.2270869,-80.8431267,Charlotte,
3405,3405,5054,Ibaraki-ken Tsukuba-shi,,36.0835255,140.0764454,Ibaraki-ken Tsukuba-shi,
3406,3406,5056,West Yorkshire,,53.81081760000001,-1.76261,West Yorkshire,
3407,3407,5058,Knaresborough,,54.0074396,-1.4645728,Knaresborough,
3408,3408,5059,"Rochdale, Lancashire",GB2,53.6097136,-2.1561,"Rochdale, Lancashire, GB2",
3409,3409,5062,London,,51.5072178,-0.1275862,London,
3410,3410,5066,Freiburg,,47.9990077,7.842104299999999,Freiburg,
3411,3411,5068,Skipton,,53.9628495,-2.0162787,Skipton,
3412,3412,5070,East Meadow,,40.7139898,-73.5590157,East Meadow,
3413,3413,5072,San Diego,,32.715738,-117.1610838,San Diego,
3414,3414,5073,,,,,,
3415,3415,5074,Durango,,37.27528,-107.8800667,Durango,
3416,3416,5075,Kearney,US,40.69933030000001,-99.0816784,"Kearney, NE, US",NE
3417,3417,5077,Baker City,,44.7748748,-117.8343848,Baker City,
3418,3418,5078,Cannon Beach,,45.8917738,-123.9615274,Cannon Beach,
3419,3419,5079,,,,,,
3420,3420,5080,,,,,,
3421,3421,5081,Bismarck,US,46.8041643,-100.7877616,"Bismarck, ND, US",ND
3422,3422,5082,St. Petersburg,,59.9310584,30.3609097,St. Petersburg,
3423,3423,5083,Linköping,,58.41080700000001,15.6213727,Linköping,
3424,3424,5084,Vallentuna,,59.53569999999999,18.078017,Vallentuna,
3425,3425,5085,Plotnikovo,,57.4415029,57.5596477,Plotnikovo,
3426,3426,5087,Liège,,50.63295859999999,5.569749799999999,Liège,
3427,3427,5088,Fallston,,39.5145515,-76.4110732,Fallston,
3428,3428,5089,Grybów,,49.62406,20.94789,Grybów,
3429,3429,5090,San Diego,,32.715738,-117.1610838,San Diego,
3430,3430,5091,West Springfield,,42.1070383,-72.6203675,West Springfield,
3431,3431,5093,Block Island,,41.1616556,-71.5842643,Block Island,
3432,3432,5094,Orleans,,47.902964,1.909251,Orleans,
3433,3433,5098,Verona,,45.43838419999999,10.9916215,Verona,
3434,3434,5103,Bogota,,4.710988599999999,-74.072092,Bogota,
3435,3435,5104,Bogota,,4.710988599999999,-74.072092,Bogota,
3436,3436,5106,Bogota,,4.710988599999999,-74.072092,Bogota,
3437,3437,5107,Anaheim,,33.8365932,-117.9143012,Anaheim,
3438,3438,5109,Shizuoka-ken Tagata-gun,,35.0929397,138.3190276,Shizuoka-ken Tagata-gun,
3439,3439,5110,Tokyo-to Tokyo-shi,,35.6764225,139.650027,Tokyo-to Tokyo-shi,
3440,3440,5112,Tokyo-to Tokyo-shi,,35.6764225,139.650027,Tokyo-to Tokyo-shi,
3441,3441,5113,,,,,,
3442,3442,5114,,,,,,
3443,3443,5115,Burlingame,,37.5778696,-122.34809,Burlingame,
3444,3444,5120,,,,,,
3445,3445,5121,North Bend,,47.4956579,-121.7867775,North Bend,
3446,3446,5123,Fall City,,47.5673237,-121.8887269,Fall City,
3447,3447,5125,Washington,,38.9071923,-77.0368707,Washington,
3448,3448,5126,,,,,,
3449,3449,5128,Northampton,,52.23706499999999,-0.8944421,Northampton,
3450,3450,5130,Leeds,,53.8007554,-1.5490774,Leeds,
3451,3451,5131,Mukilteo,,47.9445396,-122.3045815,Mukilteo,
3452,3452,5133,Bedford,,52.1386394,-0.4667782,Bedford,
3453,3453,5134,Sierra Madre,,34.1616729,-118.0528456,Sierra Madre,
3454,3454,5136,Canton,,40.79894729999999,-81.378447,Canton,
3455,3455,5137,Whitewater,,42.83362049999999,-88.7323272,Whitewater,
3456,3456,5138,Straubing,,48.8777333,12.5801538,Straubing,
3457,3457,5139,Altötting,,48.2236975,12.6799462,Altötting,
3458,3458,5141,Ustersbach,,48.3158123,10.6438357,Ustersbach,
3459,3459,5142,Oettingen,,48.9517515,10.6021053,Oettingen,
3460,3460,5143,Wyoming,,43.0759678,-107.2902839,Wyoming,
3461,3461,5144,Ross-on-Wye,,51.91445,-2.582446,Ross-on-Wye,
3462,3462,5146,San Francisco,,37.7749295,-122.4194155,San Francisco,
3463,3463,5147,,,,,,
3464,3464,5148,Pittsburgh,,40.44062479999999,-79.9958864,Pittsburgh,
3465,3465,5150,New York,,40.7127753,-74.0059728,New York,
3466,3466,5151,Dayton,,39.7589478,-84.1916069,Dayton,
3467,3467,5152,Springfield,US,39.78172130000001,-89.6501481,"Springfield, IL, US",IL
3468,3468,5153,Speyer,,49.3172765,8.441217199999999,Speyer,
3469,3469,5154,Worms,DE,49.6341372,8.3507182,"Worms, DE",
3470,3470,5156,Paradise,US,46.6273998,-85.0373851,"Paradise, MI, US",MI
3471,3471,5159,Schwechat,,48.1409268,16.4763778,Schwechat,
3472,3472,5160,Ann Arbor,,42.2808256,-83.7430378,Ann Arbor,
3473,3473,5164,Suffolk,,52.1872472,0.9707800999999999,Suffolk,
3474,3474,5165,Minneapolis,,44.977753,-93.2650108,Minneapolis,
3475,3475,5167,Dayton,,39.7589478,-84.1916069,Dayton,
3476,3476,5168,Gunzenhausen,,49.1173776,10.7549271,Gunzenhausen,
3477,3477,5169,,,,,,
3478,3478,5170,,,,,,
3479,3479,5172,Keighley,,53.867795,-1.912358,Keighley,
3480,3480,5173,München,,48.1351253,11.5819806,München,
3481,3481,5174,,,,,,
3482,3482,5175,Höllriegelskreuth,,48.051134,11.5118663,Höllriegelskreuth,
3483,3483,5177,München,,48.1351253,11.5819806,München,
3484,3484,5179,,,,,,
3485,3485,5180,München,,48.1351253,11.5819806,München,
3486,3486,5182,München,,48.1351253,11.5819806,München,
3487,3487,5183,,,,,,
3488,3488,5186,,,,,,
3489,3489,5187,Baisy-Thy,,50.59698760000001,4.4760976,Baisy-Thy,
3490,3490,5188,West Dundee,,42.0980812,-88.2828581,West Dundee,
3491,3491,5191,Schaumburg,,42.0333607,-88.0834059,Schaumburg,
3492,3492,5192,,,,,,
3493,3493,5193,,,,,,
3494,3494,5194,Cincinnati,,39.1031182,-84.5120196,Cincinnati,
3495,3495,5197,San Diego,,32.715738,-117.1610838,San Diego,
3496,3496,5198,San Diego,,32.715738,-117.1610838,San Diego,
3497,3497,5200,Maysville,,38.6411854,-83.744365,Maysville,
3498,3498,5201,,,,,,
3499,3499,5204,Nottingham,,52.9540223,-1.1549892,Nottingham,
3500,3500,5207,Canton,,40.79894729999999,-81.378447,Canton,
3501,3501,5211,Springdale,,36.1745404,-94.1389831,Springdale,
3502,3502,5212,Columbus,,39.9611755,-82.9987942,Columbus,
3503,3503,5214,Cincinnati,,39.1031182,-84.5120196,Cincinnati,
3504,3504,5215,Mentor,US,41.6661573,-81.339552,"Mentor, OH, US",OH
3505,3505,5216,Cincinnati,,39.1031182,-84.5120196,Cincinnati,
3506,3506,5217,Dublin,,53.3498053,-6.2603097,Dublin,
3507,3507,5219,Avon,US,41.4517093,-82.03542250000001,"Avon, OH, US",OH
3508,3508,5221,Diest,,50.979655,5.0555869,Diest,
3509,3509,5222,Bowie,US,39.0067768,-76.77913649999999,"Bowie, MD, US",MD
3510,3510,5224,North Canton,,40.875891,-81.4023356,North Canton,
3511,3511,5225,North Olmsted,,41.4156025,-81.9234726,North Olmsted,
3512,3512,5226,Akron,,41.0814447,-81.5190053,Akron,
3513,3513,5228,,,,,,
3514,3514,5229,,,,,,
3515,3515,5233,Akron,,41.0814447,-81.5190053,Akron,
3516,3516,5234,Fort Worth,,32.7554883,-97.3307658,Fort Worth,
3517,3517,5236,Dallas,,32.7766642,-96.7969879,Dallas,
3518,3518,5237,,,,,,
3519,3519,5240,Richardson,US,32.9483335,-96.7298519,"Richardson, TX, US",TX
3520,3520,5241,Austin,,30.267153,-97.7430608,Austin,
3521,3521,5242,Houston,,29.7604267,-95.3698028,Houston,
3522,3522,5243,College Station,,30.627977,-96.3344068,College Station,
3523,3523,5244,Lubbock,,33.5845617,-101.8456417,Lubbock,
3524,3524,5246,Columbus,,39.9611755,-82.9987942,Columbus,
3525,3525,5248,Duluth,,46.78667189999999,-92.1004852,Duluth,
3526,3526,5249,Lansing,,42.732535,-84.5555347,Lansing,
3527,3527,5253,Bildeston,,52.10758209999999,0.9085352999999999,Bildeston,
3528,3528,5254,,,,,,
3529,3529,5255,Northfield,,39.7824095,-104.8804893,Northfield,
3530,3530,5258,Alpharetta,,34.0753762,-84.2940899,Alpharetta,
3531,3531,5259,Woodstock,US,34.1014873,-84.5193754,"Woodstock, GA, US",GA
3532,3532,5260,Hyannis,,41.6524911,-70.2881124,Hyannis,
3533,3533,5262,,,,,,
3534,3534,5263,,,,,,
3535,3535,5264,Ontario,,51.253775,-85.3232139,Ontario,
3536,3536,5265,Aurora,US,45.2309536,-122.7559267,"Aurora, OR, US",OR
3537,3537,5266,Carpinteria,,34.39888380000001,-119.5184564,Carpinteria,
3538,3538,5268,Richmond,,51.46131099999999,-0.303742,Richmond,
3539,3539,5269,Newport,,41.4901024,-71.3128285,Newport,
3540,3540,5270,Newport,,41.4901024,-71.3128285,Newport,
3541,3541,5271,,,,,,
3542,3542,5272,Newport,,41.4901024,-71.3128285,Newport,
3543,3543,5273,,,,,,
3544,3544,5274,Newport,,41.4901024,-71.3128285,Newport,
3545,3545,5275,Wilmington,,34.2103894,-77.8868117,Wilmington,
3546,3546,5276,Hollister,US,36.8524545,-121.4016021,"Hollister, CA, US",CA
3547,3547,5277,,,,,,
3548,3548,5278,Sacramento,,38.5815719,-121.4943996,Sacramento,
3549,3549,5280,,,,,,
3550,3550,5281,Eugene,,44.0520691,-123.0867536,Eugene,
3551,3551,5282,Ozark,US,37.0208865,-93.2060163,"Ozark, MO, US",MO
3552,3552,5283,Sacramento,,38.5815719,-121.4943996,Sacramento,
3553,3553,5285,Springboro,,39.5522815,-84.2332718,Springboro,
3554,3554,5286,Dayton,,39.7589478,-84.1916069,Dayton,
3555,3555,5287,Green Bay,,44.5133188,-88.0132958,Green Bay,
3556,3556,5288,,,,,,
3557,3557,5290,,,,,,
3558,3558,5291,,,,,,
